5155,T1552.004,S0363,Empire,Empire can use modules like Invoke-SessionGopher to extract private key and session information.[8]
5156,T1552.004,S0661,FoggyWeb,FoggyWeb can retrieve token signing certificates and token decryption certificates from a compromised AD FS server.[9]
5157,T1552.004,S0601,Hildegard,Hildegard has searched for private keys in .ssh.[10]
5158,T1552.004,S0283,jRAT,jRAT can steal keys for VPNs and cryptocurrency wallets.[11]
5159,T1552.004,S0599,Kinsing,Kinsing has searched for private keys.[12]
5160,T1552.004,S0409,Machete,Machete has scanned and looked for cryptographic keys and certificate file extensions.[13]
5161,T1552.004,S0002,Mimikatz,Mimikatz's CRYPTO::Extract module can extract keys by interacting with Windows cryptographic application programming interface (API) functions.[14]
5162,T1552.004,G0116,Operation Wocao,Operation Wocao has used Mimikatz to dump certificates and private keys from the Windows certificate store.[15]
5163,T1552.004,G0106,Rocke,Rocke has used SSH private keys on the infected machine to spread its coinminer throughout a network.[16]
5164,T1552.004,G0139,TeamTNT,TeamTNT has searched for unsecured SSH keys.[17][18]
5165,T1552.005,S0601,Hildegard,Hildegard has queried the Cloud Instance Metadata API for cloud credentials.[4]
5166,T1552.005,S0683,Peirates,Peirates can query the query AWS and GCP metadata APIs for secrets.[5]
5167,T1552.005,G0139,TeamTNT,TeamTNT has queried the AWS instance metadata service for credentials.[6]
5168,T1552.006,G0064,APT33,APT33 has used a variety of publicly available tools like Gpppassword to gather credentials.[4][5]
5169,T1552.006,S0194,PowerSploit,PowerSploit contains a collection of Exfiltration modules that can harvest credentials from Group Policy Preferences.[6][7]
5170,T1552.006,S0692,SILENTTRINITY,SILENTTRINITY has a module that can extract cached GPP passwords.[8]
5171,T1552.007,S0683,Peirates,Peirates can query the Kubernetes API for secrets.[4]
5172,T1552,S0373,Astaroth,Astaroth uses an external software known as NetPass to recover passwords. [1]
5173,T1555.001,S0274,Calisto,Calisto collects Keychain storage data and copies those passwords/tokens to a file.[6][7]
5174,T1555.001,S0690,Green Lambert,"Green Lambert can use Keychain Services API functions to find and collect passwords, such as SecKeychainFindInternetPassword and SecKeychainItemCopyAttributesAndData.[8][9]"
5175,T1555.001,S0278,iKitten,iKitten collects the keychains on the system.[10]
5176,T1555.001,S0349,LaZagne,LaZagne can obtain credentials from macOS Keychains.[11]
5177,T1555.001,S0279,Proton,Proton gathers credentials in files for keychains.[10]
5178,T1555.002,S0276,Keydnap,Keydnap uses the keychaindump project to read securityd memory.[4]
5179,T1555.003,S0331,Agent Tesla,Agent Tesla can gather credentials from a number of browsers.[6]
5180,T1555.003,G0130,Ajax Security Team,"Ajax Security Team has used FireMalv custom-developed malware, which collected passwords from the Firefox browser storage.[7]"
5181,T1555.003,G0016,APT29,APT29 has stolen user's saved passwords from Chrome.[8]
5182,T1555.003,G0022,APT3,APT3 has used tools to dump passwords from browsers.[9]
5183,T1555.003,G0064,APT33,APT33 has used a variety of publicly available tools like LaZagne to gather credentials.[10][11]
5184,T1555.003,G0067,APT37,APT37 has used a credential stealer known as ZUMKONG that can harvest usernames and passwords stored in browsers.[12]
5185,T1555.003,S0344,Azorult,Azorult can steal credentials from the victim's browser.[13]
5186,T1555.003,S0093,Backdoor.Oldrea,Some Backdoor.Oldrea samples contain a publicly available Web browser password recovery tool.[14]
5187,T1555.003,S0089,BlackEnergy,"BlackEnergy has used a plug-in to gather credentials from web browsers including FireFox, Google Chrome, and Internet Explorer.[15][16]"
5188,T1555.003,S0657,BLUELIGHT,"BLUELIGHT can collect passwords stored in web browers, including Internet Explorer, Edge, Chrome, and Naver Whale.[17]"
5189,T1555.003,S0484,Carberp,"Carberp's passw.plug plugin can gather passwords saved in Opera, Internet Explorer, Safari, Firefox, and Chrome.[18]"
5190,T1555.003,S0631,Chaes,Chaes can steal login credentials and stored financial information from the browser.[19]
5191,T1555.003,S0144,ChChes,ChChes steals credentials stored inside Internet Explorer.[20]
5192,T1555.003,S0492,CookieMiner,CookieMiner can steal saved usernames and passwords in Chrome as well as credit card credentials.[21]
5193,T1555.003,S0050,CosmicDuke,"CosmicDuke collects user credentials, including passwords, for various programs including Web browsers.[22]"
5194,T1555.003,S0115,Crimson,Crimson contains a module to steal credentials from Web browsers on the victim machine.[23][24]
5195,T1555.003,S0367,Emotet,Emotet has been observed dropping browser password grabber modules. [25][26]
5196,T1555.003,S0363,Empire,Empire can use modules that extract passwords from common web browsers such as Firefox and Chrome.[27]
5197,T1555.003,G0037,FIN6,FIN6 has used the Stealer One credential stealer to target web browsers.[28]
5198,T1555.003,S0531,Grandoreiro,Grandoreiro can steal cookie data and credentials from Google Chrome.[29][30]
5199,T1555.003,S0132,H1N1,"H1N1 dumps usernames and passwords from Firefox, Internet Explorer, and Outlook.[31]"
5200,T1555.003,S0434,Imminent Monitor,Imminent Monitor has a PasswordRecoveryPacket module for recovering browser passwords.[32]
5201,T1555.003,G0100,Inception,"Inception used a browser plugin to steal passwords and sessions from Internet Explorer, Chrome, Opera, Firefox, Torch, and Yandex.[33]"
5202,T1555.003,S0528,Javali,"Javali can capture login credentials from open browsers including Firefox, Chrome, Internet Explorer, and Edge.[34]"
5203,T1555.003,S0283,jRAT,"jRAT can capture passwords from common web browsers such as Internet Explorer, Google Chrome, and Firefox.[35]"
5204,T1555.003,S0387,KeyBoy,KeyBoy attempts to collect passwords from browsers.[36]
5205,T1555.003,S0526,KGH_SPY,"KGH_SPY has the ability to steal data from the Chrome, Edge, Firefox, Thunderbird, and Opera browsers.[37]"
5206,T1555.003,G0094,Kimsuky,Kimsuky has used browser extensions including Google Chrome to steal passwords and cookies from browsers. Kimsuky has also used Nirsoft's WebBrowserPassView tool to dump the passwords obtained from victims.[38][39][40][41]
5207,T1555.003,S0356,KONNI,"KONNI can steal profiles (containing credential information) from Firefox, Chrome, and Opera.[42]"
5208,T1555.003,S0349,LaZagne,"LaZagne can obtain credentials from web browsers such as Google Chrome, Internet Explorer, and Firefox.[43]"
5209,T1555.003,G0077,Leafminer,"Leafminer used several tools for retrieving login and password information, including LaZagne.[44]"
5210,T1555.003,S0681,Lizar,Lizar has a module to collect usernames and passwords stored in browsers.[45]
5211,T1555.003,S0447,Lokibot,Lokibot has demonstrated the ability to steal credentials from multiple applications and data sources including Safari and the Chromium and Mozilla Firefox-based web browsers.[46]
5212,T1555.003,S0409,Machete,Machete collects stored credentials from several web browsers.[47]
5213,T1555.003,S0530,Melcoz,Melcoz has the ability to steal credentials from web browsers.[34]
5214,T1555.003,S0002,Mimikatz,"Mimikatz performs credential dumping to obtain account and password information useful in gaining access to additional systems and enterprise network resources. It contains functionality to acquire information about credentials in many ways, including from DPAPI.[48][49][50][51]"
5215,T1555.003,G0021,Molerats,Molerats used the public tool BrowserPasswordDump10 to dump passwords saved in browsers on victims.[52]
5216,T1555.003,G0069,MuddyWater,MuddyWater has run tools including Browser64 to steal passwords saved in victim web browsers.[53][54]
5217,T1555.003,S0198,NETWIRE,"NETWIRE has the ability to steal credentials from web browsers including Internet Explorer, Opera, Yandex, and Chrome.[55][56][57]"
5218,T1555.003,S0385,njRAT,njRAT has a module that steals passwords saved in victim web browsers.[58][59][60]
5219,T1555.003,G0049,OilRig,OilRig has used credential dumping tools such as LaZagne to steal credentials to accounts logged into the compromised system and to Outlook Web Access.[61][62][63][64] OilRig has also used tool named PICKPOCKET to dump passwords from web browsers.[64]
5220,T1555.003,S0138,OLDBAIT,"OLDBAIT collects credentials from Internet Explorer, Mozilla Firefox, and Eudora.[65]"
5221,T1555.003,S0365,Olympic Destroyer,Olympic Destroyer contains a module that tries to obtain stored credentials from web browsers.[1]
5222,T1555.003,G0040,Patchwork,Patchwork dumped the login data database from \AppData\Local\Google\Chrome\User Data\Default\Login Data.[66]
5223,T1555.003,S0048,PinchDuke,"PinchDuke steals credentials from compromised hosts. PinchDuke's credential stealing functionality is believed to be based on the source code of the Pinch credential stealing malware (also known as LdPinch). Credentials targeted by PinchDuke include ones associated with many sources such as Netscape Navigator, Mozilla Firefox, Mozilla Thunderbird, and Internet Explorer. [22]"
5224,T1555.003,S0435,PLEAD,"PLEAD can harvest saved credentials from browsers such as Google Chrome, Microsoft Internet Explorer, and Mozilla Firefox.[67][68]"
5225,T1555.003,S0428,PoetRAT,PoetRAT has used a Python tool named Browdec.exe to steal browser credentials.[69]
5226,T1555.003,S0113,Prikormka,"A module in Prikormka gathers logins and passwords stored in applications on the victims, including Google Chrome, Mozilla Firefox, and several other browsers.[70]"
5227,T1555.003,S0279,Proton,Proton gathers credentials for Google Chrome.[71]
5228,T1555.003,S0192,Pupy,Pupy can use Lazagne for harvesting credentials.[72]
5229,T1555.003,S0650,QakBot,QakBot has collected usernames and passwords from Firefox and Chrome.[73]
5230,T1555.003,S0262,QuasarRAT,QuasarRAT can obtain passwords from common web browsers.[74][75]
5231,T1555.003,S0629,RainyDay,RainyDay can use tools to collect credentials from web browsers.[76]
5232,T1555.003,S0153,RedLeaves,RedLeaves can gather browser usernames and passwords.[77]
5233,T1555.003,S0240,ROKRAT,ROKRAT can steal credentials stored in Web browsers by querying the sqlite database.[78]
5234,T1555.003,G0034,Sandworm Team,Sandworm Team's CredRaptor tool can collect saved passwords from various internet browsers.[79]
5235,T1555.003,S0692,SILENTTRINITY,SILENTTRINITY can collect clear text web credentials for Internet Explorer/Edge.[80]
5236,T1555.003,S0226,Smoke Loader,Smoke Loader searches for credentials stored from web browsers.[81]
5237,T1555.003,G0038,Stealth Falcon,"Stealth Falcon malware gathers passwords from multiple sources, including Internet Explorer, Firefox, and Chrome.[82]"
5238,T1555.003,G0092,TA505,TA505 has used malware to gather credentials from Internet Explorer.[83]
5239,T1555.003,S0266,TrickBot,"TrickBot can obtain passwords stored in files from web browsers such as Chrome, Firefox, Internet Explorer, and Microsoft Edge, sometimes using esentutl.[84][85][86]"
5240,T1555.003,S0094,Trojan.Karagany,Trojan.Karagany can steal data and credentials from browsers.[87]
5241,T1555.003,S0436,TSCookie,"TSCookie has the ability to steal saved passwords from the Internet Explorer, Edge, Firefox, and Chrome browsers.[88]"
5242,T1555.003,S0130,Unknown Logger,Unknown Logger is capable of stealing usernames and passwords from browsers on the victim machine.[89]
5243,T1555.003,S0670,WarzoneRAT,WarzoneRAT has the capability to grab passwords from numerous web browsers as well as from Outlook and Thunderbird email clients.[90][91]
5244,T1555.003,S0161,XAgentOSX,XAgentOSX contains the getFirefoxPassword function to attempt to locate Firefox passwords.[92]
5245,T1555.003,S0251,Zebrocy,Zebrocy has the capability to upload dumper tools that extract credentials from web browsers and store them in database files.[93]
5246,T1555.003,G0128,ZIRCONIUM,ZIRCONIUM has used a tool to steal credentials from installed web browsers including Microsoft Internet Explorer and Google Chrome.[94]
5247,T1555.004,S0526,KGH_SPY,KGH_SPY can collect credentials from the Windows Credential Manager.[7]
5248,T1555.004,S0349,LaZagne,LaZagne can obtain credentials from Vault files.[8]
5249,T1555.004,S0681,Lizar,Lizar has a plugin that can retrieve credentials from Internet Explorer and Microsoft Edge using vaultcmd.exe and another that can collect RDP access credentials using the CredEnumerateW function.[9]
5250,T1555.004,S0002,Mimikatz,Mimikatz contains functionality to acquire credentials from the Windows Credential Manager.[6]
5251,T1555.004,G0049,OilRig,OilRig has used credential dumping tool named VALUEVAULT to steal credentials from the Windows Credential Manager.[10]
5252,T1555.004,S0194,PowerSploit,PowerSploit contains a collection of Exfiltration modules that can harvest credentials from Windows vault credential objects.[11][12]
5253,T1555.004,S0629,RainyDay,RainyDay can use the QuarksPwDump tool to obtain local passwords and domain cached credentials.[13]
5254,T1555.004,S0240,ROKRAT,ROKRAT can steal credentials by leveraging the Windows Vault mechanism.[14]
5255,T1555.004,S0692,SILENTTRINITY,SILENTTRINITY can gather Windows Vault credentials.[15]
5256,T1555.004,G0038,Stealth Falcon,Stealth Falcon malware gathers passwords from the Windows Credential Vault.[16]
5257,T1555.004,G0010,Turla,Turla has gathered credentials from the Windows Credential Manager tool.[17]
5258,T1555.004,S0476,Valak,Valak can use a .NET compiled module named exchgrabber to enumerate credentials from the Credential Manager.[18]
5259,T1555.005,G0117,Fox Kitten,Fox Kitten has used scripts to access credential information from the KeePass database.[6]
5260,T1555.005,S0652,MarkiRAT,MarkiRAT can gather information from the Keepass password manager.[7]
5261,T1555.005,G0116,Operation Wocao,Operation Wocao has accessed and collected credentials from password managers.[2]
5262,T1555.005,S0279,Proton,Proton gathers credentials in files for 1password.[8]
5263,T1555.005,G0027,Threat Group-3390,Threat Group-3390 obtained a KeePass database from a compromised host.[9]
5264,T1555.005,S0266,TrickBot,TrickBot can steal passwords from the KeePass open source password manager.[5]
5265,T1555,S0331,Agent Tesla,Agent Tesla has the ability to steal credentials from FTP clients and wireless profiles.[1]
5266,T1555,G0016,APT29,APT29 used account credentials they obtained to attempt access to Group Managed Service Account (gMSA) passwords.[2]
5267,T1555,G0064,APT33,APT33 has used a variety of publicly available tools like LaZagne to gather credentials.[3][4]
5268,T1555,G0087,APT39,APT39 has used the Smartftp Password Decryptor tool to decrypt FTP passwords.[5]
5269,T1555,S0373,Astaroth,Astaroth uses an external software known as NetPass to recover passwords. [6]
5270,T1555,S0484,Carberp,"Carberp's passw.plug plugin can gather account information from multiple instant messaging, email, and social media services, as well as FTP, VNC, and VPN clients.[7]"
5271,T1555,S0050,CosmicDuke,"CosmicDuke collects user credentials, including passwords, for various programs including popular instant messaging applications and email clients as well as WLAN keys.[8]"
5272,T1555,G0120,Evilnum,Evilnum can collect email credentials from victims.[9]
5273,T1555,G0037,FIN6,FIN6 has used the Stealer One credential stealer to target e-mail and file transfer utilities including FTP.[10]
5274,T1555,S0526,KGH_SPY,KGH_SPY can collect credentials from WINSCP.[11]
5275,T1555,S0349,LaZagne,"LaZagne can obtain credentials from databases, mail, and WiFi across multiple platforms.[12]"
5276,T1555,G0077,Leafminer,"Leafminer used several tools for retrieving login and password information, including LaZagne.[13]"
5277,T1555,S0447,Lokibot,"Lokibot has stolen credentials from multiple applications and data sources including Windows OS credentials, email clients, FTP, and SFTP clients.[14]"
5278,T1555,S0167,Matryoshka,Matryoshka is capable of stealing Outlook passwords.[15][16]
5279,T1555,S0002,Mimikatz,"Mimikatz performs credential dumping to obtain account and password information useful in gaining access to additional systems and enterprise network resources. It contains functionality to acquire information about credentials in many ways, including from the credential vault and DPAPI.[17][18][19][20][21]"
5280,T1555,G0069,MuddyWater,"MuddyWater has performed credential dumping with LaZagne and other tools, including by dumping passwords saved in victim email.[22][23][24]"
5281,T1555,S0198,NETWIRE,NETWIRE can retrieve passwords from messaging and mail client applications.[25]
5282,T1555,G0049,OilRig,OilRig has used credential dumping tools such as LaZagne to steal credentials to accounts logged into the compromised system and to Outlook Web Access.[26][27][28][29]
5283,T1555,S0138,OLDBAIT,OLDBAIT collects credentials from several email clients.[30]
5284,T1555,S0048,PinchDuke,"PinchDuke steals credentials from compromised hosts. PinchDuke's credential stealing functionality is believed to be based on the source code of the Pinch credential stealing malware (also known as LdPinch). Credentials targeted by PinchDuke include ones associated with many sources such as The Bat!, Yahoo!, Mail.ru, Passport.Net, Google Talk, and Microsoft Outlook.[8]"
5285,T1555,S0435,PLEAD,PLEAD has the ability to steal saved passwords from Microsoft Outlook.[31]
5286,T1555,S0113,Prikormka,A module in Prikormka collects passwords stored in applications installed on the victim.[32]
5287,T1555,S0192,Pupy,Pupy can use Lazagne for harvesting credentials.[33]
5288,T1555,S0262,QuasarRAT,QuasarRAT can obtain passwords from common FTP clients.[34][35]
5289,T1555,G0038,Stealth Falcon,"Stealth Falcon malware gathers passwords from multiple sources, including Windows Credential Vault and Outlook.[36]"
5290,T1557.001,S0363,Empire,Empire can use Inveigh to conduct name service poisoning for credential theft and associated relay attacks.[8][9]
5291,T1557.001,S0357,Impacket,Impacket modules like ntlmrelayx and smbrelayx can be used in conjunction with Network Sniffing and LLMNR/NBT-NS Poisoning and SMB Relay to gather NetNTLM credentials for Brute Force or relay attacks that can gain code execution.[10]
5292,T1557.001,G0032,Lazarus Group,Lazarus Group executed Responder using the command [Responder file path] -i [IP address] -rPv on a compromised host to harvest credentials and move laterally.[11]
5293,T1557.001,S0378,PoshC2,PoshC2 can use Inveigh to conduct name service poisoning for credential theft and associated relay attacks.[12]
5294,T1557.001,S0192,Pupy,Pupy can sniff plaintext network credentials and use NBNS Spoofing to poison name services.[13]
5295,T1557.001,S0174,Responder,Responder is used to poison name services to gather hashes and credentials from systems within a local network.[7]
5296,T1557.001,G0102,Wizard Spider,"Wizard Spider has used the Invoke-Inveigh PowerShell cmdlets, likely for name service poisoning.[14]"
5297,T1557.002,G0003,Cleaver,Cleaver has used custom tools to facilitate ARP cache poisoning.[3]
5298,T1557,S0281,Dok,Dok proxies web traffic to potentially monitor and alter victim HTTP(S) traffic.[8][9]
5299,T1557,G0094,Kimsuky,Kimsuky has used modified versions of PHProxy to examine web traffic between the victim and the accessed website.[10]
5300,T1558.001,S0363,Empire,Empire can leverage its implementation of Mimikatz to obtain and use golden tickets.[5]
5301,T1558.001,G0004,Ke3chang,Ke3chang has used Mimikatz to generate Kerberos golden tickets.[6]
5302,T1558.001,S0002,Mimikatz,Mimikatz's kerberos module can create golden tickets.[7][8]
5303,T1558.002,S0677,AADInternals,AADInternals can be used to forge Kerberos tickets using the password hash of the AZUREADSSOACC account.[3]
5304,T1558.002,S0363,Empire,Empire can leverage its implementation of Mimikatz to obtain and use silver tickets.[4]
5305,T1558.002,S0002,Mimikatz,Mimikatz's kerberos module can create silver tickets.[5]
5306,T1558.003,G0016,APT29,APT29 obtained Ticket Granting Service (TGS) tickets for Active Directory Service Principle Names to crack offline.[8]
5307,T1558.003,S0363,Empire,Empire uses PowerSploit's Invoke-Kerberoast to request service tickets and return crackable ticket hashes.[9]
5308,T1558.003,G0046,FIN7,FIN7 has used Kerberoasting for credential access and to enable lateral movement.[10]
5309,T1558.003,S0357,Impacket,Impacket modules like GetUserSPNs can be used to get Service Principal Names (SPNs) for user accounts. The output is formatted to be compatible with cracking tools like John the Ripper and Hashcat.[11]
5310,T1558.003,G0116,Operation Wocao,Operation Wocao has used PowerSploit's Invoke-Kerberoast module to request encrypted service tickets and bruteforce the passwords of Windows service accounts offline.[12]
5311,T1558.003,S0194,PowerSploit,PowerSploit's Invoke-Kerberoast module can request service tickets and return crackable ticket hashes.[13][7]
5312,T1558.003,S0692,SILENTTRINITY,SILENTTRINITY contains a module to conduct Kerberoasting.[14]
5313,T1558.003,G0102,Wizard Spider,"Wizard Spider has used Rubeus, MimiKatz Kerberos module, and the Invoke-Kerberoast cmdlet to steal AES hashes.[15][16][17][18]"
5314,T1606.001,G0016,APT29,APT29 has bypassed MFA set on OWA accounts by generating a cookie value from a previously stolen secret key.[2]
5315,T1606.002,S0677,AADInternals,AADInternals can be used to create SAML tokens using the AD Federated Services token signing certificate.[5]
5316,T1606.002,G0016,APT29,APT29 created tokens using compromised SAML signing certificates.[6][7]
5317,T1621,G0016,APT29,APT29 has used repeated MFA requests to gain access to victim accounts.[3]
5318,T1007,G0018,admin@338,admin@338 actors used the following command following exploitation of a machine with LOWBALL malware to obtain information about services: net start >> %temp%\download[1]
5319,T1007,G0006,APT1,APT1 used the commands net start and tasklist to get a listing of the services on the system.[2]
5320,T1007,G0143,Aquatic Panda,Aquatic Panda has attempted to discover services for third party EDR products.[3]
5321,T1007,S0638,Babuk,Babuk can enumerate all services running on a compromised host.[4]
5322,T1007,S0127,BBSRAT,BBSRAT can query service configuration information.[5]
5323,T1007,S0570,BitPaymer,BitPaymer can enumerate existing Windows services on the host that are configured to run as LocalSystem.[6]
5324,T1007,G0060,BRONZE BUTLER,BRONZE BUTLER has used TROJ_GETVERSION to discover system services.[7]
5325,T1007,S0572,Caterpillar WebShell,Caterpillar WebShell can obtain a list of the services from a system.[8]
5326,T1007,G0114,Chimera,Chimera has used net start and net use for system service discovery.[9]
5327,T1007,S0154,Cobalt Strike,Cobalt Strike can enumerate services on compromised hosts.[10]
5328,T1007,S0244,Comnie,Comnie runs the command: net start >> %TEMP%\info.dat on a victim.[11]
5329,T1007,S0625,Cuba,Cuba can query service status using QueryServiceStatusEx function.[12]
5330,T1007,S0024,Dyre,Dyre has the ability to identify running services on a compromised host.[13]
5331,T1007,S0081,Elise,Elise executes net start after initial communication is made to the remote server.[14]
5332,T1007,S0082,Emissary,Emissary has the capability to execute the command net start to interact with services.[15]
5333,T1007,S0091,Epic,Epic uses the tasklist /svc command to list the services on the system.[16]
5334,T1007,S0049,GeminiDuke,GeminiDuke collects information on programs and services on the victim that are configured to automatically run at startup.[17]
5335,T1007,S0237,GravityRAT,GravityRAT has a feature to list the available services on the system.[18]
5336,T1007,S0342,GreyEnergy,GreyEnergy enumerates all Windows services.[19]
5337,T1007,S0431,HotCroissant,HotCroissant has the ability to retrieve a list of services on the infected host.[20]
5338,T1007,S0203,Hydraq,Hydraq creates a backdoor through which remote attackers can monitor services.[21][22]
5339,T1007,S0398,HyperBro,HyperBro can list all services and their configurations.[23]
5340,T1007,G0119,Indrik Spider,Indrik Spider has used the win32_service WMI class to retrieve a list of services from the system.[24]
5341,T1007,S0260,InvisiMole,InvisiMole can obtain running services on the victim.[25]
5342,T1007,S0015,Ixeshe,Ixeshe can list running services.[26]
5343,T1007,S0201,JPIN,JPIN can list running services.[27]
5344,T1007,S0283,jRAT,jRAT can list local services.[28]
5345,T1007,G0004,Ke3chang,Ke3chang performs service discovery using net start commands.[29]
5346,T1007,G0094,Kimsuky,Kimsuky has used an instrumentor script to gather the names of all services running on a victim's system.[30]
5347,T1007,S0236,Kwampirs,Kwampirs collects a list of running services with the command tasklist /svc.[31]
5348,T1007,S0582,LookBack,LookBack can enumerate services on the victim machine.[32]
5349,T1007,S0039,Net,The net start command can be used in Net to find information about Windows services.[33]
5350,T1007,G0049,OilRig,OilRig has used sc query on a victim to gather information about services.[34]
5351,T1007,G0116,Operation Wocao,Operation Wocao has used the tasklist command to search for one of its backdoors.[35]
5352,T1007,G0033,Poseidon Group,"After compromising a victim, Poseidon Group discovers all running services.[36]"
5353,T1007,S0378,PoshC2,PoshC2 can enumerate service and service permission information.[37]
5354,T1007,S0629,RainyDay,RainyDay can create and register a service for execution.[38]
5355,T1007,S0241,RATANKBA,RATANKBA uses tasklist /svc to display running tasks.[39]
5356,T1007,S0496,REvil,REvil can enumerate active services.[40]
5357,T1007,S0085,S-Type,S-Type runs the command net start on a victim.[41]
5358,T1007,S0692,SILENTTRINITY,SILENTTRINITY can search for modifiable services that could be used for privilege escalation.[42]
5359,T1007,S0533,SLOTHFULMEDIA,SLOTHFULMEDIA has the capability to enumerate services.[43]
5360,T1007,S0615,SombRAT,SombRAT can enumerate services on a victim machine.[44]
5361,T1007,S0559,SUNBURST,SUNBURST collected a list of service names that were hashed using a FNV-1a + XOR algorithm to check against similarly-hashed hardcoded blocklists.[45]
5362,T1007,S0018,Sykipot,Sykipot may use net start to display running services.[46]
5363,T1007,S0242,SynAck,SynAck enumerates all running services.[47][48]
5364,T1007,S0057,Tasklist,Tasklist can be used to discover services running on a system.[49]
5365,T1007,S0266,TrickBot,TrickBot collects a list of install programs and services on the system’s machine.[50]
5366,T1007,G0010,Turla,Turla surveys a system upon check-in to discover running services and associated processes using the tasklist /svc command.[16]
5367,T1007,S0386,Ursnif,Ursnif has gathered information about running services.[51]
5368,T1007,S0180,Volgmer,Volgmer queries the system to identify existing services.[52]
5369,T1007,S0219,WINERACK,WINERACK can enumerate services.[53]
5370,T1007,S0086,ZLib,ZLib has the ability to discover and manipulate Windows services.[41]
5371,T1007,S0412,ZxShell,ZxShell can check the services on the system.[54]
5372,T1010,S0456,Aria-body,Aria-body has the ability to identify the titles of running windows on a compromised host.[2]
5373,T1010,S0438,Attor,Attor can obtain application window titles and then determines which windows to perform Screen Capture on.[3]
5374,T1010,S0454,Cadelspy,Cadelspy has the ability to identify open windows on the compromised host.[4]
5375,T1010,S0261,Catchamas,Catchamas obtains application windows titles and then determines which windows to perform Screen Capture on.[5]
5376,T1010,S0673,DarkWatchman,DarkWatchman reports window names along with keylogger information to provide application context.[1]
5377,T1010,S0038,Duqu,The discovery modules used with Duqu can collect information on open windows.[6]
5378,T1010,S0696,Flagpro,Flagpro can check the name of the window displayed on the system.[7]
5379,T1010,S0531,Grandoreiro,Grandoreiro can identify installed security tools based on window names.[8]
5380,T1010,S0431,HotCroissant,HotCroissant has the ability to list the names of all open windows on the infected host.[9]
5381,T1010,S0260,InvisiMole,InvisiMole can enumerate windows and child windows on a compromised host.[10][11]
5382,T1010,S0265,Kazuar,Kazuar gathers information about opened windows.[12]
5383,T1010,G0032,Lazarus Group,Lazarus Group malware IndiaIndia obtains and sends to its C2 server the title of the window for each running process. The KilaAlfa keylogger also reports the title of the window in the foreground.[13][14][15]
5384,T1010,S0409,Machete,Machete saves the window names.[16]
5385,T1010,S0455,Metamorfo,Metamorfo can enumerate all windows on the victim’s machine.[17][18]
5386,T1010,S0033,NetTraveler,NetTraveler reports window names along with keylogger information to provide application context.[19]
5387,T1010,S0198,NETWIRE,NETWIRE can discover and close windows on controlled systems.[20]
5388,T1010,S0385,njRAT,njRAT gathers information about opened windows during the initial infection.[21]
5389,T1010,S0435,PLEAD,PLEAD has the ability to list open windows on the compromised host.[22][22]
5390,T1010,S0012,PoisonIvy,PoisonIvy captures window titles.[23]
5391,T1010,S0139,PowerDuke,PowerDuke has a command to get text of the current foreground window.[24]
5392,T1010,S0650,QakBot,QakBot has the ability to enumerate windows on a compromised host.[25]
5393,T1010,S0375,Remexi,Remexi has a command to capture active windows on the machine and retrieve window titles.[26]
5394,T1010,S0240,ROKRAT,ROKRAT can use the GetForegroundWindow and GetWindowText APIs to discover where the user is typing.[27]
5395,T1010,S0692,SILENTTRINITY,SILENTTRINITY can enumerate the active Window during keylogging through execution of GetActiveWindowTitle.[28]
5396,T1010,S0157,SOUNDBITE,SOUNDBITE is capable of enumerating application windows.[29]
5397,T1010,S0094,Trojan.Karagany,Trojan.Karagany can monitor the titles of open windows to identify specific keywords.[30]
5398,T1010,S0219,WINERACK,WINERACK can enumerate active windows.[31]
5399,T1012,S0045,ADVSTORESHELL,ADVSTORESHELL can enumerate registry keys.[2][3]
5400,T1012,G0050,APT32,APT32's backdoor can query the Windows Registry to gather system information. [4]
5401,T1012,G0087,APT39,APT39 has used various strains of malware to query the Registry.[5]
5402,T1012,S0438,Attor,Attor has opened the registry and performed query searches.[6]
5403,T1012,S0344,Azorult,Azorult can check for installed software on the system under the Registry key Software\Microsoft\Windows\CurrentVersion\Uninstall.[7]
5404,T1012,S0414,BabyShark,BabyShark has executed the reg query command for HKEY_CURRENT_USER\Software\Microsoft\Terminal Server Client\Default.[8]
5405,T1012,S0031,BACKSPACE,BACKSPACE is capable of enumerating and making modifications to an infected system's Registry.[9]
5406,T1012,S0239,Bankshot,Bankshot searches for certain Registry keys to be configured before executing the payload.[10]
5407,T1012,S0534,Bazar,Bazar can query Windows\CurrentVersion\Uninstall for installed applications.[11][12]
5408,T1012,S0574,BendyBear,BendyBear can query the host's Registry key at HKEY_CURRENT_USER\Console\QuickEdit to retrieve data.[13]
5409,T1012,S0268,Bisonal,Bisonal has used the RegQueryValueExA function to retrieve proxy information in the Registry.[14]
5410,T1012,S0570,BitPaymer,BitPaymer can use the RegEnumKeyW to iterate through Registry keys.[15]
5411,T1012,S0252,Brave Prince,Brave Prince gathers information about the Registry.[16]
5412,T1012,S0030,Carbanak,Carbanak checks the Registry key HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings for proxy configurations information.[17]
5413,T1012,S0484,Carberp,"Carberp has searched the Image File Execution Options registry key for ""Debugger"" within every subkey.[18]"
5414,T1012,S0335,Carbon,Carbon enumerates values in the Registry.[19]
